transaction_id,customer_id,merchant_id,category,timestamp,amount,merchant_risk_score,is_fraud,seconds_since_prev_txn
42840,517,9,grocery,2025-08-05 10:04:47,27.47,0.083,0,749501
42841,838,151,electronics,2025-08-05 10:04:55,91.47,0.388,0,514142
42842,508,166,fuel,2025-08-05 10:14:03,45.79,0.144,0,765974
42843,182,126,dining,2025-08-05 10:18:59,114.16,0.334,0,506013
42844,1808,117,fuel,2025-08-05 10:30:51,5.78,0.194,0,140033
42845,1636,267,dining,2025-08-05 10:33:53,84.27,0.152,0,28206
42846,1429,290,fuel,2025-08-05 10:40:40,34.52,0.208,0,114697
42847,1502,300,dining,2025-08-05 10:44:03,108.46,0.162,0,757709
42848,1136,190,fuel,2025-08-05 10:45:32,115.6,0.157,0,1725003
42849,1202,257,entertainment,2025-08-05 10:46:08,60.23,0.207,0,425224
42850,575,48,dining,2025-08-05 11:37:23,194.83,0.192,0,651425
42851,374,229,atm_withdrawal,2025-08-05 11:37:33,41.91,0.064,0,141177
42852,1149,162,entertainment,2025-08-05 11:39:49,9.52,0.119,0,418274
42853,840,150,atm_withdrawal,2025-08-05 11:40:20,17.44,0.117,0,20509
42854,1852,77,electronics,2025-08-05 11:45:59,6.86,0.041,0,90123
42855,1419,157,electronics,2025-08-05 11:54:58,29.3,0.268,0,976665
42856,438,40,fuel,2025-08-05 11:55:08,161.03,0.055,0,355690
42857,1988,97,travel,2025-08-05 11:55:21,40.21,0.442,0,3304616
42858,1835,219,utilities,2025-08-05 12:05:28,12.73,0.242,0,583059
42859,1428,272,fuel,2025-08-05 12:06:02,33.93,0.084,0,988068
42860,1820,110,fuel,2025-08-05 12:06:40,19.84,0.238,0,1335089
42861,1369,259,atm_withdrawal,2025-08-05 12:06:53,86.5,0.179,0,264069
42862,1952,79,atm_withdrawal,2025-08-05 12:14:12,29.02,0.226,0,699572
42863,764,5,electronics,2025-08-05 12:51:05,310.19,0.063,0,90745
42864,933,76,entertainment,2025-08-05 12:56:18,111.66,0.036,0,202663
42865,30,125,utilities,2025-08-05 13:03:33,91.85,0.206,0,1357987
42866,669,276,online_retail,2025-08-05 13:05:32,99.94,0.169,0,366436
42867,35,43,travel,2025-08-05 13:08:28,12.22,0.111,0,1459447
42868,966,124,utilities,2025-08-05 13:08:58,72.5,0.089,0,504354
42869,663,283,jewelry,2025-08-05 13:11:48,388.09,0.133,0,343188
42870,293,273,atm_withdrawal,2025-08-05 13:48:35,30.64,0.163,0,423344
42871,1740,5,electronics,2025-08-05 14:01:04,38.57,0.063,0,242258
42872,1456,191,grocery,2025-08-05 14:03:03,49.24,0.357,0,1345537
42873,246,99,travel,2025-08-05 14:06:55,115.81,0.204,0,2341103
42874,1460,27,grocery,2025-08-05 14:13:50,8.29,0.41,0,288585
42875,1882,85,atm_withdrawal,2025-08-05 14:31:58,35.41,0.421,0,440149
42876,1222,206,travel,2025-08-05 14:42:10,42.8,0.078,0,208684
42877,1542,55,fuel,2025-08-05 15:00:04,54.45,0.203,0,876139
42878,1155,48,dining,2025-08-05 15:13:27,135.53,0.192,0,256449
42879,1455,82,dining,2025-08-05 15:17:22,18.99,0.185,0,141139
42880,743,156,dining,2025-08-05 15:17:59,39.74,0.204,0,44127
42881,217,272,fuel,2025-08-05 15:32:08,2.77,0.084,0,1226960
42882,811,274,travel,2025-08-05 15:33:42,63.9,0.203,0,3041338
42883,1115,183,online_retail,2025-08-05 15:36:11,44.81,0.117,0,27852
42884,1725,229,atm_withdrawal,2025-08-05 15:36:37,12.03,0.064,0,609831
42885,129,105,entertainment,2025-08-05 15:55:42,97.96,0.174,0,238254
42886,1903,276,online_retail,2025-08-05 16:08:38,43.33,0.169,0,1270042
42887,725,51,entertainment,2025-08-05 16:11:17,20.72,0.235,0,1127503
42888,1673,237,fuel,2025-08-05 16:11:25,52.49,0.427,0,347705
42889,849,163,entertainment,2025-08-05 16:19:47,46.01,0.459,0,597096
42890,180,83,online_retail,2025-08-05 16:26:24,95.63,0.375,0,1239699
42891,1634,165,utilities,2025-08-05 16:26:36,71.35,0.263,0,552269
42892,850,69,fuel,2025-08-05 16:50:11,333.37,0.312,0,710958
42893,1636,141,travel,2025-08-05 17:10:25,25.06,0.065,0,23792
42894,870,271,fuel,2025-08-05 17:12:17,81.15,0.412,0,37854
42895,1251,297,jewelry,2025-08-05 17:17:32,87.75,0.275,0,2389331
42896,1473,275,travel,2025-08-05 17:22:15,57.37,0.208,0,361572
42897,1905,80,grocery,2025-08-05 17:23:49,112.48,0.344,0,768971
42898,286,206,travel,2025-08-05 17:41:21,56.66,0.078,0,297176
42899,1244,184,utilities,2025-08-05 17:55:45,315.24,0.085,0,842778
42900,1866,149,dining,2025-08-05 18:18:18,125.63,0.363,0,936511
42901,1364,98,travel,2025-08-05 18:23:11,20.76,0.332,0,417541
42902,946,94,entertainment,2025-08-05 18:34:02,181.63,0.216,0,388589
42903,827,61,grocery,2025-08-05 18:48:50,28.71,0.176,0,415154
42904,1293,47,grocery,2025-08-05 19:01:02,38.39,0.235,0,222269
42905,1773,282,electronics,2025-08-05 19:06:16,2.71,0.218,0,1476233
42906,852,6,travel,2025-08-05 19:07:42,34.32,0.103,0,1973995
42907,1234,50,entertainment,2025-08-05 19:11:04,297.06,0.259,0,3075467
42908,1261,255,dining,2025-08-05 19:11:33,55.37,0.147,0,52275
42909,642,50,entertainment,2025-08-05 19:13:38,53.97,0.259,0,1185948
42910,1548,247,atm_withdrawal,2025-08-05 19:21:44,21.15,0.371,0,7435169
42911,1389,156,dining,2025-08-05 19:23:56,57.32,0.204,0,672234
42912,862,59,online_retail,2025-08-05 19:33:23,17.85,0.406,0,206002
42913,466,168,dining,2025-08-05 19:43:35,12.43,0.078,0,1724790
42914,873,278,electronics,2025-08-05 19:48:00,62.2,0.123,0,1275422
42915,154,227,atm_withdrawal,2025-08-05 19:55:46,72.42,0.12,0,276955
42916,1832,45,grocery,2025-08-05 19:59:18,29.6,0.088,0,2112602
42917,939,51,entertainment,2025-08-05 20:01:05,121.49,0.235,0,1414014
42918,1325,27,grocery,2025-08-05 20:19:15,98.83,0.41,0,1442851
42919,999,61,grocery,2025-08-05 20:21:23,49.24,0.176,0,495248
42920,773,284,fuel,2025-08-05 20:22:04,217.07,0.181,0,177189
42921,1910,69,fuel,2025-08-05 20:29:07,30.02,0.312,0,722026
42922,206,190,fuel,2025-08-05 20:50:27,32.98,0.157,0,1786337
42923,1277,66,electronics,2025-08-05 20:52:39,86.33,0.332,0,785653
42924,191,133,travel,2025-08-05 21:00:26,45.59,0.137,0,798897
42925,247,204,utilities,2025-08-05 21:03:14,19.36,0.115,0,191646
42926,972,69,fuel,2025-08-05 21:16:25,74.2,0.312,0,387199
42927,1625,9,grocery,2025-08-05 21:20:37,52.26,0.083,0,1071892
42928,577,180,fuel,2025-08-05 21:28:33,44.4,0.195,0,161633
42929,1046,64,dining,2025-08-05 21:39:18,38.5,0.036,0,618567
42930,534,4,fuel,2025-08-05 21:39:50,41.95,0.096,0,540993
42931,717,218,fuel,2025-08-05 21:41:55,51.61,0.173,0,1731349
42932,1039,124,utilities,2025-08-05 21:54:57,122.17,0.089,0,304892
42933,787,84,travel,2025-08-05 22:03:04,24.1,0.027,0,752793
42934,292,34,electronics,2025-08-05 22:03:15,44.61,0.272,0,1209850
42935,1953,164,entertainment,2025-08-05 22:13:54,189.84,0.073,0,678151
42936,795,202,utilities,2025-08-05 23:04:24,55.86,0.104,0,329318
42937,1068,230,atm_withdrawal,2025-08-05 23:07:31,48.15,0.177,0,2169822
42938,1346,35,online_retail,2025-08-05 23:08:17,33.79,0.199,0,499850
42939,1379,90,electronics,2025-08-05 23:19:34,37.75,0.182,0,1721852
42940,1750,133,travel,2025-08-05 23:23:45,62.69,0.137,0,564788
42941,224,210,entertainment,2025-08-05 23:24:06,333.14,0.158,0,458020
42942,1113,169,grocery,2025-08-05 23:31:59,15.15,0.31,0,2268029
42943,1650,52,grocery,2025-08-05 23:54:47,25.09,0.327,0,107805
42944,394,43,travel,2025-08-06 00:19:02,12.23,0.111,0,125091
42945,1801,79,atm_withdrawal,2025-08-06 00:30:43,48.23,0.226,0,169334
42946,262,36,jewelry,2025-08-06 00:33:44,67.95,0.18,0,934392
42947,1892,168,dining,2025-08-06 00:44:31,43.96,0.078,0,622014
42948,1335,61,grocery,2025-08-06 00:47:39,25.18,0.176,0,117298
42949,208,201,grocery,2025-08-06 00:50:23,4.89,0.058,0,411990
42950,559,162,entertainment,2025-08-06 00:51:36,10.44,0.119,0,137487
42951,1412,300,dining,2025-08-06 00:52:47,44.12,0.162,0,686112
42952,498,265,dining,2025-08-06 01:13:06,3.75,0.111,0,998945
42953,1715,48,dining,2025-08-06 01:20:42,20.43,0.192,0,217839
42954,1244,3,online_retail,2025-08-06 01:28:42,113.13,0.091,0,27177
42955,280,133,travel,2025-08-06 01:28:59,9.62,0.137,0,1936861
42956,1987,142,grocery,2025-08-06 01:39:10,33.13,0.083,0,711314
42957,1016,89,grocery,2025-08-06 01:54:40,71.82,0.237,0,1596925
42958,1826,210,entertainment,2025-08-06 01:54:42,41.78,0.158,0,497862
42959,1390,120,entertainment,2025-08-06 01:59:46,41.34,0.166,0,979042
42960,1013,245,grocery,2025-08-06 02:02:24,15.2,0.132,0,354782
42961,1980,190,fuel,2025-08-06 02:09:56,186.51,0.157,0,75034
42962,369,53,online_retail,2025-08-06 02:21:46,53.74,0.117,0,2613400
42963,347,153,grocery,2025-08-06 02:27:42,26.42,0.163,0,238609
42964,1845,170,entertainment,2025-08-06 02:37:08,125.0,0.081,0,2062777
42965,22,229,atm_withdrawal,2025-08-06 02:40:52,15.53,0.064,0,1098119
42966,813,132,jewelry,2025-08-06 02:43:25,117.91,0.106,0,629227
42967,571,151,electronics,2025-08-06 02:56:16,1275.44,0.388,1,2150110
42968,1298,185,online_retail,2025-08-06 03:22:11,3.5,0.376,1,390671
42969,1298,3,online_retail,2025-08-06 03:23:00,10.57,0.091,1,49
42970,1298,187,atm_withdrawal,2025-08-06 03:23:42,10.39,0.264,1,42
42971,1298,150,atm_withdrawal,2025-08-06 03:24:21,6.04,0.117,1,39
42972,1298,296,jewelry,2025-08-06 03:25:15,6.15,0.195,1,54
42973,1061,6,travel,2025-08-06 03:41:29,28.1,0.103,0,1074644
42974,1823,92,travel,2025-08-06 04:11:04,49.24,0.102,0,338853
42975,1429,223,fuel,2025-08-06 04:14:09,65.98,0.147,0,63209
42976,1714,38,jewelry,2025-08-06 04:21:09,78.82,0.185,0,1321065
42977,1943,34,electronics,2025-08-06 04:34:19,54.18,0.272,0,882959
42978,757,66,electronics,2025-08-06 04:38:21,54.51,0.332,0,115440
42979,1797,240,electronics,2025-08-06 04:40:20,244.96,0.421,0,423300
42980,318,155,atm_withdrawal,2025-08-06 04:42:59,99.19,0.095,0,883294
42981,52,41,jewelry,2025-08-06 04:45:52,56.2,0.08,0,667275
42982,1258,86,grocery,2025-08-06 04:48:29,35.97,0.131,0,529700
42983,1808,155,atm_withdrawal,2025-08-06 05:12:54,12.07,0.095,0,67323
42984,1568,187,atm_withdrawal,2025-08-06 05:27:40,50.88,0.264,0,713004
42985,1769,139,jewelry,2025-08-06 05:28:36,97.29,0.286,0,808313
42986,170,56,travel,2025-08-06 05:29:20,5.54,0.114,0,606683
42987,832,266,entertainment,2025-08-06 05:36:04,54.26,0.195,0,311723
42988,1683,129,jewelry,2025-08-06 05:38:52,12.13,0.061,0,680840
42989,567,229,atm_withdrawal,2025-08-06 05:40:33,38.0,0.064,0,3234757
42990,344,194,online_retail,2025-08-06 05:46:00,216.11,0.114,0,231966
42991,572,128,atm_withdrawal,2025-08-06 05:48:48,214.28,0.124,0,1205833
42992,200,134,utilities,2025-08-06 05:49:32,109.64,0.108,0,1031020
42993,1661,115,utilities,2025-08-06 05:56:42,60.7,0.035,0,1142106
42994,634,235,dining,2025-08-06 06:02:29,152.32,0.03,0,562958
42995,1383,10,utilities,2025-08-06 06:10:11,24.58,0.323,0,609656
42996,731,10,utilities,2025-08-06 06:15:25,13.74,0.323,0,426809
42997,513,165,utilities,2025-08-06 06:17:59,8.47,0.263,0,1964277
42998,1406,150,atm_withdrawal,2025-08-06 06:24:33,132.99,0.117,0,833545
42999,698,126,dining,2025-08-06 06:27:04,252.67,0.334,0,184265
43000,117,87,atm_withdrawal,2025-08-06 06:29:14,12.34,0.414,0,75336
43001,719,85,atm_withdrawal,2025-08-06 06:41:04,156.83,0.421,0,1160401
43002,1302,189,atm_withdrawal,2025-08-06 06:49:00,25.78,0.343,0,132445
43003,1098,205,electronics,2025-08-06 06:49:56,6.19,0.137,0,429278
43004,442,218,fuel,2025-08-06 07:01:26,224.35,0.173,0,498839
43005,336,142,grocery,2025-08-06 07:15:48,18.27,0.083,0,896114
43006,1851,117,fuel,2025-08-06 07:17:17,201.99,0.194,0,256075
43007,1519,234,fuel,2025-08-06 07:19:27,127.23,0.23,0,236951
43008,388,283,jewelry,2025-08-06 07:27:42,94.18,0.133,0,1199574
43009,451,63,fuel,2025-08-06 07:30:37,13.62,0.381,0,1327067
43010,1405,116,grocery,2025-08-06 07:38:43,55.1,0.133,0,579278
43011,1592,236,online_retail,2025-08-06 07:54:48,36.29,0.174,0,1392000
43012,578,171,entertainment,2025-08-06 07:56:25,95.07,0.359,0,393970
43013,217,203,grocery,2025-08-06 08:06:04,17.69,0.106,0,59636
43014,78,210,entertainment,2025-08-06 08:07:22,42.93,0.158,0,478716
43015,1439,161,jewelry,2025-08-06 08:25:14,17.88,0.336,0,1526500
43016,1662,46,electronics,2025-08-06 08:29:54,212.69,0.141,0,247630
43017,715,285,electronics,2025-08-06 08:34:02,66.73,0.164,0,733586
43018,1974,41,jewelry,2025-08-06 08:36:18,31.03,0.08,0,787209
43019,313,91,electronics,2025-08-06 08:36:35,6.05,0.116,0,3899985
43020,1818,100,dining,2025-08-06 08:45:42,27.77,0.172,0,691294
43021,653,226,electronics,2025-08-06 08:46:15,156.42,0.131,0,85349
43022,1036,193,atm_withdrawal,2025-08-06 08:52:26,26.61,0.041,0,2282688
43023,864,63,fuel,2025-08-06 09:04:46,49.52,0.381,0,127186
43024,1161,221,electronics,2025-08-06 09:15:06,96.43,0.208,0,200217
43025,991,25,grocery,2025-08-06 09:40:51,20.99,0.332,0,694491
43026,1524,116,grocery,2025-08-06 09:49:50,63.38,0.133,0,202525
43027,59,292,atm_withdrawal,2025-08-06 10:09:56,19.08,0.183,0,2267877
43028,1127,147,travel,2025-08-06 10:32:39,110.51,0.037,0,478234
43029,406,110,fuel,2025-08-06 10:36:18,14.47,0.238,0,149481
43030,1635,270,fuel,2025-08-06 10:39:02,140.61,0.261,0,1168374
43031,1968,206,travel,2025-08-06 10:55:03,39.06,0.078,0,2610039
43032,1225,269,online_retail,2025-08-06 10:55:07,395.85,0.186,0,92264
43033,1499,91,electronics,2025-08-06 10:55:11,158.26,0.116,0,1234619
43034,1046,56,travel,2025-08-06 10:55:38,120.97,0.114,0,47780
43035,536,62,utilities,2025-08-06 11:05:34,115.26,0.123,0,189411
43036,1994,100,dining,2025-08-06 11:06:38,63.51,0.172,0,1267130
43037,1723,46,electronics,2025-08-06 11:15:00,96.12,0.141,0,2194932
43038,1331,198,entertainment,2025-08-06 11:17:31,178.65,0.308,0,335174
43039,654,227,atm_withdrawal,2025-08-06 11:20:01,180.99,0.12,0,391031
43040,233,192,grocery,2025-08-06 11:34:26,12.0,0.2,0,908703
43041,1724,193,atm_withdrawal,2025-08-06 11:35:21,9.36,0.041,0,225310
43042,366,162,entertainment,2025-08-06 11:35:58,7.8,0.119,0,562888
43043,134,271,fuel,2025-08-06 11:40:19,61.78,0.412,0,746242
43044,1528,215,jewelry,2025-08-06 11:44:20,1.67,0.115,0,701533
43045,1833,217,online_retail,2025-08-06 12:01:15,17.91,0.32,0,420940
43046,798,274,travel,2025-08-06 12:01:40,52.18,0.203,0,1481927
43047,1980,98,travel,2025-08-06 12:06:33,189.7,0.332,0,35797
43048,1125,43,travel,2025-08-06 12:12:30,31.51,0.111,0,2211271
43049,632,248,grocery,2025-08-06 12:17:19,36.16,0.128,0,1474783
43050,516,21,utilities,2025-08-06 12:31:40,28.34,0.329,0,117867
43051,498,218,fuel,2025-08-06 12:33:56,144.07,0.173,0,40850
43052,773,35,online_retail,2025-08-06 12:39:19,539.56,0.199,0,58635
43053,852,81,travel,2025-08-06 12:40:08,72.66,0.042,0,63146
43054,598,180,fuel,2025-08-06 12:42:52,70.98,0.195,0,2630588
43055,191,260,travel,2025-08-06 12:43:59,13.33,0.3,0,56613
43056,1176,263,entertainment,2025-08-06 13:07:16,80.22,0.105,0,482789
43057,1569,225,entertainment,2025-08-06 13:13:37,95.76,0.111,0,359528
43058,432,250,jewelry,2025-08-06 13:25:21,86.24,0.205,0,938772
43059,714,265,dining,2025-08-06 13:29:25,2.09,0.111,0,103049
43060,732,189,atm_withdrawal,2025-08-06 13:30:10,113.96,0.343,0,223309
43061,951,257,entertainment,2025-08-06 13:30:34,4.67,0.207,0,384630
43062,988,126,dining,2025-08-06 13:34:51,3.3,0.334,0,1414254
43063,1926,11,entertainment,2025-08-06 13:47:37,84.37,0.043,0,526157
43064,901,72,grocery,2025-08-06 14:03:43,28.14,0.049,0,3362330
43065,1658,199,entertainment,2025-08-06 14:21:17,7.65,0.206,0,1371705
43066,1058,245,grocery,2025-08-06 14:43:56,27.98,0.132,0,1091671
43067,1949,229,atm_withdrawal,2025-08-06 14:46:00,20.02,0.064,0,111161
43068,175,196,jewelry,2025-08-06 14:50:58,335.86,0.193,0,658020
43069,926,236,online_retail,2025-08-06 14:56:47,440.34,0.174,0,1120575
43070,1562,168,dining,2025-08-06 14:59:07,12.65,0.078,0,3351194
43071,1387,24,grocery,2025-08-06 15:02:57,142.51,0.258,0,353394
43072,1115,195,dining,2025-08-06 15:07:40,27.41,0.177,0,84689
43073,1150,199,entertainment,2025-08-06 15:31:38,10.1,0.206,0,468453
43074,113,206,travel,2025-08-06 15:52:37,91.4,0.078,0,376186
43075,238,167,atm_withdrawal,2025-08-06 16:00:56,10.03,0.1,0,1214650
43076,1770,186,dining,2025-08-06 16:01:24,28.55,0.146,0,541040
43077,1208,2,jewelry,2025-08-06 16:01:43,7.1,0.167,1,373444
43078,1208,49,atm_withdrawal,2025-08-06 16:02:30,3.13,0.132,1,47
43079,1208,150,atm_withdrawal,2025-08-06 16:03:23,4.65,0.117,1,53
43080,802,98,travel,2025-08-06 16:03:49,56.42,0.332,0,364274
43081,1208,114,electronics,2025-08-06 16:04:26,7.86,0.074,1,63
43082,1335,154,online_retail,2025-08-06 16:24:19,40.97,0.156,0,56200
43083,1718,72,grocery,2025-08-06 16:25:36,403.18,0.049,0,437165
43084,1767,91,electronics,2025-08-06 16:45:36,68.99,0.116,0,789683
43085,310,25,grocery,2025-08-06 16:49:11,31.19,0.332,0,880803
43086,291,120,entertainment,2025-08-06 16:53:20,11.69,0.166,0,1213810
43087,500,242,entertainment,2025-08-06 16:54:37,93.47,0.261,0,716932
43088,814,31,online_retail,2025-08-06 16:55:30,35.89,0.199,0,1515912
43089,449,156,dining,2025-08-06 17:09:55,127.81,0.204,0,890686
43090,1003,123,dining,2025-08-06 17:18:22,81.03,0.108,0,136580
43091,93,265,dining,2025-08-06 17:24:57,106.11,0.111,0,593872
43092,1668,148,grocery,2025-08-06 17:25:47,56.74,0.139,0,2739113
43093,1984,40,fuel,2025-08-06 17:26:42,60.39,0.055,0,348437
43094,518,250,jewelry,2025-08-06 17:50:57,220.54,0.205,0,746947
43095,255,273,atm_withdrawal,2025-08-06 18:08:23,24.53,0.163,0,355557
43096,1977,267,dining,2025-08-06 18:33:07,9.91,0.152,0,493780
43097,670,68,jewelry,2025-08-06 18:33:37,126.34,0.129,0,820087
43098,815,267,dining,2025-08-06 18:43:01,73.6,0.152,0,513200
43099,1493,215,jewelry,2025-08-06 18:47:15,84.16,0.115,0,626240
43100,1706,49,atm_withdrawal,2025-08-06 18:59:50,81.09,0.132,0,603863
43101,1452,262,electronics,2025-08-06 19:01:07,103.17,0.065,0,574726
43102,1402,40,fuel,2025-08-06 19:05:09,58.84,0.055,0,6029012
43103,1500,110,fuel,2025-08-06 19:11:03,40.48,0.238,0,189957
43104,1613,232,online_retail,2025-08-06 19:13:24,267.03,0.129,0,955840
43105,1140,135,electronics,2025-08-06 19:22:50,256.32,0.09,0,2860472
43106,1663,175,online_retail,2025-08-06 19:26:24,47.11,0.248,0,482506
43107,1507,90,electronics,2025-08-06 19:29:49,11.74,0.182,0,639872
43108,228,131,utilities,2025-08-06 19:39:31,154.98,0.135,0,1676655
43109,42,255,dining,2025-08-06 19:53:24,18.88,0.147,0,150879
43110,1719,31,online_retail,2025-08-06 20:15:08,71.62,0.199,0,423180
43111,1759,159,travel,2025-08-06 20:16:17,28.48,0.422,0,1223195
43112,1456,228,fuel,2025-08-06 20:18:01,51.95,0.141,0,108898
43113,654,49,atm_withdrawal,2025-08-06 20:25:16,13.86,0.132,0,32715
43114,1612,286,dining,2025-08-06 20:26:31,4.91,0.223,0,1285494
43115,632,177,utilities,2025-08-06 20:34:18,22.25,0.217,0,29819
43116,897,262,electronics,2025-08-06 20:37:01,63.28,0.065,0,1167796
43117,947,152,entertainment,2025-08-06 20:52:12,12.31,0.077,0,246504
43118,769,210,entertainment,2025-08-06 21:18:08,38.89,0.158,0,648118
43119,909,273,atm_withdrawal,2025-08-06 21:25:54,75.69,0.163,0,1435070
43120,1004,292,atm_withdrawal,2025-08-06 21:28:23,32.89,0.183,0,532520
43121,1864,171,entertainment,2025-08-06 21:29:22,8.12,0.359,0,444143
43122,1785,266,entertainment,2025-08-06 21:34:42,58.6,0.195,0,345420
43123,927,170,entertainment,2025-08-06 21:51:20,95.76,0.081,0,267435
43124,88,256,dining,2025-08-06 21:55:31,8.39,0.189,0,581548
43125,1056,64,dining,2025-08-06 21:58:05,40.52,0.036,0,239106
43126,199,294,fuel,2025-08-06 21:58:12,61.29,0.361,0,401914
43127,220,241,jewelry,2025-08-06 21:58:29,58.86,0.206,0,508424
43128,649,127,utilities,2025-08-06 22:12:43,14.52,0.18,0,449141
43129,1744,282,electronics,2025-08-06 22:13:14,104.44,0.218,0,666104
43130,1270,112,electronics,2025-08-06 22:14:00,14.18,0.362,0,209448
43131,840,65,entertainment,2025-08-06 22:28:32,54.14,0.356,0,125292
43132,338,279,online_retail,2025-08-06 22:34:29,48.44,0.263,0,2898603
43133,1962,282,electronics,2025-08-06 22:44:16,46.88,0.218,0,1811595
43134,1679,297,jewelry,2025-08-06 22:48:31,88.09,0.275,0,1512005
43135,1458,57,travel,2025-08-06 22:50:37,5.38,0.022,0,273710
43136,1217,261,travel,2025-08-06 23:08:48,15.71,0.116,0,648177
43137,681,129,jewelry,2025-08-06 23:09:57,13.77,0.061,0,508680
43138,1215,228,fuel,2025-08-06 23:10:16,9.27,0.141,0,634277
43139,179,144,fuel,2025-08-06 23:12:02,14.24,0.709,0,493905
43140,1711,79,atm_withdrawal,2025-08-06 23:22:33,161.58,0.226,0,648491
43141,1712,242,entertainment,2025-08-06 23:24:57,31.14,0.261,0,1649362
43142,1268,262,electronics,2025-08-06 23:25:58,28.87,0.065,0,1396883
43143,1820,249,electronics,2025-08-06 23:26:15,6.08,0.247,0,127175
43144,569,8,dining,2025-08-06 23:26:33,65.56,0.069,0,763308
43145,1219,100,dining,2025-08-06 23:30:36,6.45,0.172,0,784326
43146,1783,124,utilities,2025-08-06 23:32:00,187.18,0.089,0,756422
43147,1801,139,jewelry,2025-08-06 23:38:53,46.08,0.286,0,83290
43148,1736,227,atm_withdrawal,2025-08-07 00:07:54,15.15,0.12,0,1010920
43149,433,82,dining,2025-08-07 00:10:51,11.48,0.185,0,647007
43150,998,186,dining,2025-08-07 00:20:29,121.14,0.146,0,747563
43151,257,258,online_retail,2025-08-07 00:33:40,181.68,0.117,0,969635
43152,760,277,grocery,2025-08-07 00:44:12,14.57,0.057,0,278891
43153,603,292,atm_withdrawal,2025-08-07 00:47:47,28.83,0.183,0,268254
43154,1617,59,online_retail,2025-08-07 00:51:28,28.2,0.406,0,145044
43155,1356,39,utilities,2025-08-07 00:57:24,97.44,0.17,0,2629020
43156,767,188,dining,2025-08-07 01:02:22,45.87,0.151,0,310180
43157,1561,245,grocery,2025-08-07 01:22:36,89.9,0.132,0,1520831
43158,110,88,online_retail,2025-08-07 01:37:47,836.83,0.141,1,168218
43159,1320,65,entertainment,2025-08-07 01:43:38,122.5,0.356,0,2172179
43160,1279,40,fuel,2025-08-07 01:51:10,208.59,0.055,0,1373407
43161,669,27,grocery,2025-08-07 02:01:35,266.51,0.41,0,132963
43162,459,4,fuel,2025-08-07 02:14:52,32.01,0.096,0,179145
43163,437,164,entertainment,2025-08-07 02:20:14,29.5,0.073,0,651093
43164,293,115,utilities,2025-08-07 02:23:22,24.19,0.035,0,131687
43165,778,69,fuel,2025-08-07 02:26:04,11.39,0.312,0,1110206
43166,1354,56,travel,2025-08-07 02:48:12,65.0,0.114,0,342860
43167,1301,54,dining,2025-08-07 02:50:29,13.47,0.11,0,1144295
43168,756,165,utilities,2025-08-07 02:53:34,97.12,0.263,0,1561908
43169,572,166,fuel,2025-08-07 03:05:19,2.75,0.144,0,76591
43170,1581,261,travel,2025-08-07 03:06:46,30.04,0.116,0,279508
43171,1466,294,fuel,2025-08-07 03:14:14,119.78,0.361,0,519754
43172,75,99,travel,2025-08-07 03:15:11,46.26,0.204,0,1242858
43173,1081,153,grocery,2025-08-07 03:15:47,182.47,0.163,0,2987985
43174,758,99,travel,2025-08-07 03:24:14,224.5,0.204,0,1002207
43175,1769,221,electronics,2025-08-07 03:26:47,17.29,0.208,0,79091
43176,1649,165,utilities,2025-08-07 03:33:04,2117.73,0.263,1,2789091
43177,862,253,fuel,2025-08-07 03:36:30,10.76,0.155,0,115387
43178,649,30,electronics,2025-08-07 03:36:47,50.78,0.065,0,19444
43179,37,90,electronics,2025-08-07 03:50:36,99.33,0.182,0,2854352
43180,1553,67,online_retail,2025-08-07 03:52:15,108.31,0.184,0,1277120
43181,1807,137,atm_withdrawal,2025-08-07 04:02:23,146.07,0.127,0,262139
43182,891,133,travel,2025-08-07 04:07:15,69.81,0.137,0,484689
43183,824,99,travel,2025-08-07 04:09:23,55.36,0.204,0,764967
43184,356,86,grocery,2025-08-07 04:13:02,13.8,0.131,0,316861
43185,1420,217,online_retail,2025-08-07 04:15:23,20.89,0.32,0,1089499
43186,848,156,dining,2025-08-07 04:21:58,139.91,0.204,0,528611
43187,1176,264,online_retail,2025-08-07 04:39:17,31.94,0.223,0,55921
43188,1779,130,utilities,2025-08-07 04:42:27,45.31,0.212,0,1275345
43189,53,17,electronics,2025-08-07 04:58:50,93.14,0.028,0,2847561
43190,923,240,electronics,2025-08-07 05:03:03,64.1,0.421,0,1461746
43191,1942,38,jewelry,2025-08-07 05:12:42,8.62,0.185,0,210068
43192,1848,222,fuel,2025-08-07 05:13:19,17.35,0.286,0,278034
43193,685,117,fuel,2025-08-07 05:13:59,26.94,0.194,0,909280
43194,89,206,travel,2025-08-07 05:16:50,44.09,0.078,0,328837
43195,1695,85,atm_withdrawal,2025-08-07 05:22:41,3.86,0.421,0,426995
43196,1428,111,entertainment,2025-08-07 05:23:05,7.27,0.157,0,148623
43197,1266,211,grocery,2025-08-07 05:32:43,128.11,0.074,0,374955
43198,1841,226,electronics,2025-08-07 05:40:28,4.32,0.131,1,1414546
43199,1841,285,electronics,2025-08-07 05:41:52,7.36,0.164,1,84
43200,646,42,atm_withdrawal,2025-08-07 05:44:00,89.75,0.054,0,199518
43201,1197,138,travel,2025-08-07 05:58:20,35.24,0.115,0,526545
43202,1327,289,fuel,2025-08-07 05:58:28,125.31,0.203,0,474794
