transaction_id,customer_id,category,amount,timestamp,fraud_score
9299,978,electronics,2.35,2025-02-17 06:38:47,0.8549
28727,1483,electronics,1.1,2025-05-26 14:09:27,0.8548
58715,756,electronics,12.56,2025-10-24 12:50:14,0.8548
30060,119,online_retail,5.74,2025-06-02 01:04:33,0.8545
6221,1364,electronics,2.08,2025-02-01 06:18:39,0.8543
56656,584,electronics,4.87,2025-10-13 22:54:50,0.8538
50399,385,online_retail,9.77,2025-09-12 07:24:15,0.8538
16070,1721,online_retail,9.0,2025-03-22 21:11:32,0.8535
39715,1161,online_retail,3.57,2025-07-20 07:15:46,0.8533
9664,856,utilities,79.65,2025-02-19 01:16:36,0.8531
10008,31,electronics,1.81,2025-02-20 21:49:13,0.8525
6115,1743,jewelry,9.12,2025-01-31 18:11:01,0.8524
661,1686,online_retail,4.33,2025-01-04 09:22:31,0.8521
10722,18,jewelry,6.39,2025-02-24 13:04:15,0.8519
10183,1195,online_retail,9.54,2025-02-21 18:06:12,0.8518
43261,784,electronics,5.98,2025-08-06 22:07:10,0.8517
46726,609,online_retail,2.55,2025-08-24 21:42:07,0.8516
52156,1200,online_retail,4.25,2025-09-21 09:15:02,0.8514
22085,68,online_retail,9.32,2025-04-22 15:33:35,0.8513
43002,1931,jewelry,9.81,2025-08-05 15:52:48,0.8509
30018,1161,jewelry,7.56,2025-06-01 19:37:35,0.8507
6342,364,electronics,3.74,2025-02-01 22:57:28,0.8506
2615,1988,electronics,7.62,2025-01-14 05:12:29,0.85
